nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
21435127,행정,"용마터널 민간투자사업 실시협약서 일체",장익겸,도로계획과,20201022111800,"행정ㆍ기타>민간투자사업>민간투자사업 협약체결>민간투자사업 실시협약서",02-2133-8075,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21435127
21435128,행정,"우면산터널 민간투자사업 실시협약서 일체",장익겸,도로계획과,20201022111859,"행정ㆍ기타>민간투자사업>민간투자사업 협약체결>민간투자사업 실시협약서",02-2133-8075,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21435128
21436086,행정,"2019년 4분기 서울혁신파크 운영 업무추진비 집행내역(서울혁신센터) ",강영훈,사회혁신담당관,20201022000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-6322,"CC BY",https://opengov.seoul.go.kr/public/21436086
21444572,행정,"2020년 3분기 소셜벤처허브센터 업무추진비 집행내역(소셜벤처허브)",지관우,총무과,20201023102358,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-1604,"CC BY-NC-SA",https://opengov.seoul.go.kr/public/21444572
21444573,행정,"2020년도 3분기 서울혁신파크 운영 업무추진비 집행내역(서울혁신센터)",강영훈,사회혁신담당관,20201023000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-6322,"CC BY",https://opengov.seoul.go.kr/public/21444573
21444575,행정,"서울곰두리체육센터 2020년 1사분기 업무추진비 공개",유재경,장애인자립지원과,20201023000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7461,"CC BY",https://opengov.seoul.go.kr/public/21444575
21444576,행정,"서울곰두리체육센터 2020년 2사분기 업무추진비 공개",유재경,장애인자립지원과,20201023000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7461,"CC BY",https://opengov.seoul.go.kr/public/21444576
21444577,행정,"서울곰두리체육센터 2020년 3사분기 업무추진비 공개",유재경,장애인자립지원과,20201023135224,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7461,"CC BY",https://opengov.seoul.go.kr/public/21444577
21444578,행정,"2020년 3분기 서울 공공한옥 역사가옥 2개소 업무추진비 집행내역(리마크프레스)",박여은,한옥건축자산과,20201023135659,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5582,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21444578
21445427,행정,"서울청년센터 금천 오랑 3분기 업무추진비 공개 ",조이경,청년청,20201023150051,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4310,"CC BY",https://opengov.seoul.go.kr/public/21445427
21445429,행정,"2019년 4분기 ""서울광역자활센터 관리운영"" 업무추진비 집행내역",김세헌,자활지원과,20201023000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7559,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21445429
21445430,행정,"2020년 1분기 ""서울광역자활센터 관리운영"" 업무추진비 집행내역",김세헌,자활지원과,20201023153919,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7559,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21445430
21445431,행정,"2020년 3분기 민간위탁사무 업무추진비 집행 내역(은평청소년센터)",김선미,청소년정책과,20201023000000,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",02-2133-4121,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21445431
21445432,행정,"2020년 2분기 ""서울광역자활센터 관리운영"" 업무추진비 집행내역",김세헌,자활지원과,20201023154011,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7559,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21445432
21445433,행정,"2020년 3분기 ""서울광역자활센터 관리운영"" 업무추진비 집행내역",김세헌,자활지원과,20201023154046,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7559,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21445433
21445435,행정,"2020년 3분기 민간위탁사무 업무추진비 집행 내역(창동청소년센터)",김선미,청소년정책과,20201023000000,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",02-2133-4121,"CC BY-ND",https://opengov.seoul.go.kr/public/21445435
21445436,행정,"2020년 3분기 서울에너지드림센터 운영 업무추진비 집행내역(녹색교육센터, 이젠파트너스)",김보경,환경시민협력과,20201023162105,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221333526,"CC BY",https://opengov.seoul.go.kr/public/21445436
21453930,행정,"2020년 2분기 ""서울미디어랩 구축 및 운영"" 업무추진비 집행 내역(시청자미디어재단)",김은선,문화시설과,20201024172006,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4230,"CC BY",https://opengov.seoul.go.kr/public/21453930
21453931,행정,"2020년 3분기 ""서울미디어랩 구축 및 운영"" 업무추진비 집행 내역(시청자미디어재단)",김은선,문화시설과,20201024172149,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4230,"CC BY",https://opengov.seoul.go.kr/public/21453931
21454047,행정,"2020년 3분기 서울생활문화센터 신도림 업무추진비 집행내역(구로문화재단)",유승운,문화정책과,20201025134315,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-2543,"CC BY",https://opengov.seoul.go.kr/public/21454047
21454526,행정,"2020년3분기 서울은평아동보호전문기관 운영 업무추진비 집행내역(서울은평아동보호전문기관)",김은경,가족담당관,20201026091953,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",2133-5183,"CC BY",https://opengov.seoul.go.kr/public/21454526
21454527,행정,"2020년3분기 서울영등포아동보호전문기관 운영 업무추진비 집행내역(서울영등포아동보호전문기관)",김은경,가족담당관,20201026092245,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",2133-5183,"CC BY",https://opengov.seoul.go.kr/public/21454527
21454528,행정,"2020년3분기 서울동남권아동보호전문기관 운영 업무추진비 집행내역(서울동남권아동보호전문기관)",김은경,가족담당관,20201026092421,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",2133-5183,"CC BY",https://opengov.seoul.go.kr/public/21454528
21454529,행정,"2020년 3분기 서울마포아동보호전문기관 운영 업무추진비 집행내역(서울마포아동보호전문기관)",김은경,가족담당관,20201026092850,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",2133-5183,"CC BY",https://opengov.seoul.go.kr/public/21454529
21454530,행정,"2020년3분기 시립아동상담치료센터 운영 업무추진비 집행내역(시립아동상담치료센터)",김은경,가족담당관,20201026093021,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",2133-5183,"CC BY",https://opengov.seoul.go.kr/public/21454530
21454531,행정,"2020년 3분기 민간위탁사무 업무추진비 집행내역(노원청소년센터)",김선미,청소년정책과,20201026000000,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",02-2133-4121,"CC BY-ND",https://opengov.seoul.go.kr/public/21454531
21454533,행정,"2019년 4분기 도심권50플러스센터 업무추진비 집행내역",김홍,인생이모작지원과,20201026111915,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7800,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454533
21454535,행정,"2020년 3분기 민간위탁사무 업무추진비 집행내역 (수서청소년센터)",김선미,청소년정책과,20201026000000,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",02-2133-4121,"CC BY-ND",https://opengov.seoul.go.kr/public/21454535
21454666,행정,"서울시 마을종합지원센터 업무추진비 내역(2020.3분기) 공개 ",기훈,지역공동체담당관,20201026154733,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-6340,"CC BY",https://opengov.seoul.go.kr/public/21454666
21454667,행정,"2019년 4분기 ""서울시동북보조기기센터"" 업무추진비 집행내역((사)한국뇌성마비복지회)",고성호,장애인복지정책과,20201026160913,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7364,"CC BY",https://opengov.seoul.go.kr/public/21454667
21454668,행정,"2020년 1분기 ""서울시동북보조기기센터"" 업무추진비 집행내역((사)한국뇌성마비복지회)",고성호,장애인복지정책과,20201026161143,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7364,"CC BY",https://opengov.seoul.go.kr/public/21454668
21454669,행정,"2020년 2분기 ""서울시동북보조기기센터"" 업무추진비 집행내역((사)한국뇌성마비복지회)",고성호,장애인복지정책과,20201026161244,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454669
21454670,행정,"2020년 3분기 ""서울시동북보조기기센터"" 업무추진비 집행내역((사)한국뇌성마비복지회)",고성호,장애인복지정책과,20201026161349,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454670
21454671,행정,"2019년 4분기 ""서울시서북보조기기센터"" 업무추진비 집행내역((재)푸르메)",고성호,장애인복지정책과,20201026161553,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454671
21454672,행정,"2020년 1분기 ""서울시서북보조기기센터"" 업무추진비 집행내역((재)푸르메)",고성호,장애인복지정책과,20201026161654,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454672
21454673,행정,"2020년 2분기 ""서울시서북보조기기센터"" 업무추진비 집행내역((재)푸르메)",고성호,장애인복지정책과,20201026161747,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454673
21454674,행정,"2020년 3분기 ""서울시서북보조기기센터"" 업무추진비 집행내역((재)푸르메)",고성호,장애인복지정책과,20201026161839,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454674
21454675,행정,"2019년 4분기 ""서울시동남보조기기센터"" 업무추진비 집행내역((재)푸르메)",고성호,장애인복지정책과,20201026162038,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454675
21454676,행정,"2020년 1분기 ""서울시동남보조기기센터"" 업무추진비 집행내역((재)푸르메)",고성호,장애인복지정책과,20201026162153,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454676
21454677,행정,"2020년 2분기 ""서울시동남보조기기센터"" 업무추진비 집행내역((재)푸르메)",고성호,장애인복지정책과,20201026162259,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454677
21454678,행정,"2020년 3분기 ""서울시동남보조기기센터"" 업무추진비 집행내역((재)푸르메)",고성호,장애인복지정책과,20201026162345,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454678
21454679,행정,"2019년 4분기 ""서울시서남보조기기센터"" 업무추진비 집행내역((사)한국뇌성마비복지회)",고성호,장애인복지정책과,20201026162809,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454679
21454680,행정,"2020년 1분기 ""서울시서남보조기기센터"" 업무추진비 집행내역((사)한국뇌성마비복지회)",고성호,장애인복지정책과,20201026162952,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454680
21454681,행정,"2020년 2분기 ""서울시서남보조기기센터"" 업무추진비 집행내역((사)한국뇌성마비복지회)",고성호,장애인복지정책과,20201026163052,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454681
21454682,행정,"2020년 3분기 ""서울시서남보조기기센터"" 업무추진비 집행내역((사)한국뇌성마비복지회)",고성호,장애인복지정책과,20201026163217,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7365,"CC BY",https://opengov.seoul.go.kr/public/21454682
21454683,행정,"2020년 1,2,3분기 시립서울청소년센터 업무추진비 집행내역(한국청소년육성회)",정세웅,청소년정책과,20201026163940,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4123,"CC BY",https://opengov.seoul.go.kr/public/21454683
21454684,행정,"2020년 3분기 인재개발원 직장어린이집 운영 업무추진비 집행내역(인재개발원 쑥쑥어린이집)",김우람,인재기획과,20201026164825,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-3488-2032,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454684
21454685,행정,"2020년 1,2,3분기 시립마포청소년센터 업무추진비 집행내역(명지학원)",정세웅,청소년정책과,20201026165155,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4123,"CC BY",https://opengov.seoul.go.kr/public/21454685
21454686,행정,"2020년 1,2,3분기 시립중랑청소년센터 업무추진비 집행내역(한국청소년연맹)",정세웅,청소년정책과,20201026165423,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4123,"CC BY",https://opengov.seoul.go.kr/public/21454686
21454687,행정,"2020년 3분기 시립광진청소년센터 업무추진비 집행내역(흥사단)",정세웅,청소년정책과,20201026165609,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4123,"CC BY",https://opengov.seoul.go.kr/public/21454687
21454688,행정,"2020년 2분기 서울시 사회적경제지원센터 업무추진비 집행내역",이두영,사회적경제담당관,20201026170006,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5484,"CC BY",https://opengov.seoul.go.kr/public/21454688
21454689,행정,"2020년 1,2,3분기 시립망우청소년센터 업무추진비 집행내역(서울기독교청년회유지재단)",정세웅,청소년정책과,20201026170102,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4123,"CC BY",https://opengov.seoul.go.kr/public/21454689
21454690,행정,"2020년 3분기 서울시 사회적경제지원센터 업무추진비 집행내역",이두영,사회적경제담당관,20201026170126,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5484,"CC BY",https://opengov.seoul.go.kr/public/21454690
21454691,행정," 2020년 3분기 서울로 7017 운영관리 민간위탁 업무추진비 집행내역(서울로걷다 사단법인시민자치센터 분사무소)",장호정,공원녹지정책과,20201026174245,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-4481,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454691
21454692,행정,"2020년 1-3 분기 업무추진비 집행내역(노인보호전문기관)",성기원,어르신복지과,20201026000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7413,"CC BY",https://opengov.seoul.go.kr/public/21454692
21454693,행정,"시립강동노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026193544,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454693
21454694,행정,"시립강북노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026193837,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454694
21454695,행정,"시립강서노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026194049,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454695
21454696,행정,"시립관악노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026194241,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454696
21454697,행정,"2019년 4분기 ""서울글로벌창업센터 운영"" 업무추진비 집행내역(""(주)엔피프틴"")",최서현,투자창업과,20201026195015,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4886,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454697
21454698,행정,"시립광진노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026195419,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454698
21454699,행정,"시립구로노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026195609,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454699
21454700,행정,"시립금천노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026195759,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454700
21454701,행정,"시립노원노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026195935,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454701
21454702,행정,"서울시 NPO지원센터 2020년 3분기 업무추진비 내역 ",이병국,서울협치담당관,20201026200131,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-6561,"CC BY",https://opengov.seoul.go.kr/public/21454702
21454703,행정,"시립도봉노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026200839,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454703
21454704,행정,"시립동대문노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026201255,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454704
21454705,행정,"시립동작노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026201612,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454705
21454706,행정,"시립마포노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026201824,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454706
21454707,행정,"시립서대문노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026202000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454707
21454708,행정,"시립서울노인복지센터 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026202138,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454708
21454709,행정,"시립성동노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026202402,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454709
21454710,행정,"시립성북노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026202611,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454710
21454711,행정,"시립용산노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026203314,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454711
21454712,행정,"시립은평노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454712
21454713,행정,"시립중랑노인종합복지관 업무추진비 공개(2020.1-3분기)",정연순,인생이모작지원과,20201026204125,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7799,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21454713
21463653,행정," 2020년 3분기 “서울풍물시장 활성화” 업무추진비 집행내역(“백상기업(주)”)  ",박은별,소상공인정책담당관,20201027082005,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5549,"CC BY",https://opengov.seoul.go.kr/public/21463653
21463654,행정," 2020년 1분기 “서울풍물시장 활성화” 업무추진비 집행내역(“백상기업(주)”)  ",박은별,소상공인정책담당관,20201027082150,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5549,"CC BY",https://opengov.seoul.go.kr/public/21463654
21463655,행정,"2020년 1분기 전태일기념관 운영 업무추진비 집행내역(전태일기념관)",홍영철,노동정책담당관,20201027103645,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁 종합성과평가 결과",2133-5426,"CC BY",https://opengov.seoul.go.kr/public/21463655
21463656,행정,"2020년 2분기 전태일기념관 운영 업무추진비 집행내역(전태일기념관)",홍영철,노동정책담당관,20201027103827,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5426,"CC BY",https://opengov.seoul.go.kr/public/21463656
21463657,행정,"2020년 3분기 전태일기념관 운영 업무추진비 집행내역(전태일기념관)",홍영철,노동정책담당관,20201027104152,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5426,"CC BY",https://opengov.seoul.go.kr/public/21463657
21463658,행정,"2020년 3분기 수락양로원 업무추진비 공개",김재율,어르신복지과,20201027105209,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7416,"CC BY",https://opengov.seoul.go.kr/public/21463658
21463659,행정,"2019년 4분기 서울특별시 인재개발원 직장어린이집 운영 민간위탁 업무추진비 사용내역",김우람,인재기획과,20201027105933,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-3488-2032,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21463659
21463660,행정,"2020년 3분기 고덕양로원 업무추진비 공개",김재율,어르신복지과,20201027110022,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7416,"CC BY",https://opengov.seoul.go.kr/public/21463660
21463661,행정,"2020년 1~4분기 서울음악창작지원센터 업무추진비 집행내역((사)한국음악레이블산업협회)",남경우,경제정책과,20201027000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5238,"CC BY-ND",https://opengov.seoul.go.kr/public/21463661
21463662,행정,"2019년 4분기 시립청소년센터 민간위탁 업무추진비 집행내역(구로, 동대문, 목동, 문래)",권희주,청소년정책과,20201027000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-4124,"CC BY",https://opengov.seoul.go.kr/public/21463662
21463663,행정,"2020년 1~3분기 ""서울창업카페 운영"" 업무추진비 집행내역",임문상,투자창업과,20201027115103,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4883,"CC BY",https://opengov.seoul.go.kr/public/21463663
21463664,행정,"2019년 4분기 ""서울둘레길 운영사무"" 업무추진비 집행내역(""한국등산트레킹지원센터)",곽문수,자연생태과,20201027125926,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-2159,"CC BY",https://opengov.seoul.go.kr/public/21463664
21463665,행정,"2019년 4분기 '서울음악창작지원센터 운영' 업무추진비 집행내역((사)한국음악레이블산업협회)",남경우,경제정책과,20201027132719,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5238,"CC BY-ND",https://opengov.seoul.go.kr/public/21463665
21463667,행정,"민간위탁 사무 수탁기관 1분기 업무추진비(청소년문화교류센터)",황미연,청소년정책과,20201027134604,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-41115,"CC BY",https://opengov.seoul.go.kr/public/21463667
