package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
210084867419000,20210108,계량기검정및교체,"수도계량기 교체 의뢰",요금과-411,허홍석,10년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006954
210084867431000,20210108,기록관리시스템유지보수및운영,"2021년 통합기록관리시스템 유지보수 및 전자기록물 이관용역 지출 품의(전산개발비)",정보공개정책과-538,도선미,30년,정보공개정책과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867434000,20210108,개전및폐전관리,인입관폐쇄의뢰(월계1동),요금과-521,김미례,10년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006953
210084867441000,20210108,일반업무관리,"건축허가(신축) 신청에 따른 협의 보고(신사동 561-3번지 외 4필지)",급수운영과-336,최지영,3년,급수운영과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006952
210084867449000,20210108,법령의견조회및개정건의,"타 부처 법령 제개정안 의견조회(2021.1.6.-10)",법무담당관-338,전명원,10년,법무담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006951
210084867478000,20210108,지정기부금,"2020년 4/4분기 지정기부금단체 지정결과 통보",장애인복지정책과-424,이재은,준영구,장애인복지정책과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006950
210084867483000,20210108,"한강 함상공원 조성사업(시설)","2021년도 성과관리계획 제출",한강관광사업과-93,정영상,10년,한강관광사업과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006949
210084867489000,20210108,급수공사시행및관리,"옥내급수관 개량공사 완공상태 검사 완료(서초-246)",시설관리과-450,박찬수,5년,시설관리과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006948
210084867499000,20210108,일상경비관리,"2020년 12월 업무추진비 집행내역 공개자료 보고",자연생태과-448,김은숙,5년,자연생태과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006947
210084867500000,20210108,119구급대운영,"(코로나)79. 유해물질 접촉 119대원 조치결과 보고(개포)",개포119안전센터-110,박재환,3년,개포119안전센터,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006946
210084867502000,20210108,소방시설정밀점검,처분사전통지서(지리페**),예방과-463,강규란,3년,예방과,비공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006945
210084867505000,20210108,소방차량관리,"청구 및 출급증(10,12,17,21,100,200호-경유, 1호-휘발유)",현장대응단-209,이준일,10년,현장대응단,공개,,https://opengov.seoul.go.kr/sanction/
210084867512000,20210108,수도요금감면관리,"아리수 직결음수대 설치학교 요금감면 안내",요금과-524,이은주,10년,요금과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006944
210084867516000,20210108,소방공무원건강및안전관리,"공상 불승인 암 투병 소방공무원 기부금 지원 대상자 추천 알림",소방행정과-227,윤민식,5년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006943
210084867518000,20210108,119구급대운영,"의약품 관리대장(포도당 수액용)",현장대응단-170,김태호,3년,현장대응단,공개,,https://opengov.seoul.go.kr/sanction/
210084867520000,20210108,일반업무관리,"개인학습 시간인정 승인요청(사가독서)",인력개발과-361,김자겸,3년,인력개발과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006942
210084867524000,20210108,전기시설유지관리,"국회의원 요구자료 제출(송명화 의원, 서울대공원)",시설과-191,김병수,5년,시설과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006941
210084867527000,20210108,소방장비점검및유지관리,"현장대응단 음압구급차(6-10호) 자차 보험수리 계획(알림)",소방행정과-257,서동석,5년,소방행정과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006940
210084867529000,20210108,근무일지,"근무일지(신정119안전센터, 2021-01-07)",신정119안전센터-97,이동규,3년,신정119안전센터,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867531000,20210108,민원관리,"(민원회신)  버스 이용시 무정차 등으로 불편",버스정책과-651,이문배,10년,버스정책과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867536000,20210108,용역계약관리,"계약체결 보고(문화비축기지 무인경비용역)",공원운영과-233,김호영,5년,공원운영과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867543000,20210108,일상경비관리,"빈집활용 공공임대주택사업 추진 관계자 간담회 개최",공공주택과-303,서영진,5년,공공주택과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006939
210084867545000,20210108,담당시설물관련,"연희IC 추돌사고 관련 교량손상에 대한 배상계획 요구(2차)",시설보수과-181,김종성,5년,시설보수과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867546000,20210108,일반업무관리,"공직기강 확립 자체 복무점검 결과 보고",원무과-312,이수현,3년,원무과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867549000,20210108,"전통문화 발굴지원사업 관리","2020년 전통문화 발굴 계승 지원사업 집행잔액 및 이자 결정결의 등록",역사문화재과-419,김봉석,5년,역사문화재과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867560000,20210108,상담실운영관리,"시민법률상담 일일 보고(2021. 1. 7.)",법률지원담당관-369,박은경,5년,법률지원담당관,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867584000,20210108,임시급수관리,"임시급수 보증금 고지서 발부의뢰",요금과-523,김현주,10년,요금과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867594000,20210108,소방건축허가등협의관리,"건축허가(신축) 신청에 따른 소방협의 결과 알림(상도동 201-129 B동)",예방과-320,주용섭,준영구,예방과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867597000,20210108,일반업무관리,"예산재배정 요청(도시철도과)",도시철도과-243,권형구,3년,도시철도과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006938
210084867599000,20210108,인사관리,"청년청 임기제공무원 인사발령",청년청-259,조홍식,3년,청년청,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006937
210084867606000,20210109,소방시설시정보완,"소방시설 완공검사증명서 수정 발급[김영***/ 일반용]",예방과-578,허남영,3년,예방과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867613000,20210108,누수감면관리,요금경정(037007726),행정지원과-478,석원회,10년,행정지원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006936
210084867614000,20210108,대공원시설공무직관리,"시설정비 정년퇴직 공무직 퇴직금 지급(김0우)",시설과-186,송용현,30년,시설과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867617000,20210108,사용수익허가,"제소전 화해신청에 따른 직인날인 요청(회현자락 전통휴게소)",공원운영과-337,권소진,10년,공원운영과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867620000,20210108,일상경비관리,"교통안전시설물 현장조사 및 연구 용역 관련 간담회 개최",교통운영과-382,고승희,5년,교통운영과,공개,,https://opengov.seoul.go.kr/sanction/
